x	y
0.096	10.000
0.289	16.000
0.465	25.000
0.625	29.000
1.449	54.250
1.636	61.000
1.876	61.590
1.973	62.000
2.808	74.000
2.990	78.000
3.027	84.000
3.701	91.000
3.861	92.000
4.038	93.000
4.230	104.000
4.422	106.000
4.615	108.000
4.808	110.000
5.000	112.000
5.192	113.000
5.385	115.000
5.577	117.000
5.697	118.000
5.770	119.000
5.951	119.000
6.155	120.000
6.347	120.000
7.116	124.000
8.519	128.000
9.920	129.000
11.394	129.000
12.804	127.000
