x	y
0.478	59.966
0.915	215.828
1.516	235.311
2.008	253.099
2.555	262.417
3.102	264.959
3.703	268.347
4.195	266.653
4.687	264.111
5.233	261.994
5.780	258.605
6.327	257.335
7.365	253.523
8.513	246.746
9.552	243.358
10.700	242.087
11.684	242.087
12.777	242.087
13.925	242.087
14.909	241.664
15.948	239.970
17.096	239.970
18.189	241.240
19.228	243.358
20.321	245.476
21.414	246.323
22.507	246.323
23.601	245.052
24.530	243.782
25.678	241.240
26.771	238.276
27.974	236.158
28.849	234.040
29.996	232.346
