2.895919792	274.68
3.102771206	270.277
3.30962262	276.777
3.516474033	264.664
3.723325447	274.69
3.930176861	273.825
4.137028274	272.132
4.343879688	277.507
4.550731102	279.599
4.757582516	278.345
4.964433929	282.069
5.171285343	282.093
5.378136757	281.877
5.58498817	281.372
5.791839584	279.116
5.998690998	273.712
6.205542412	272.727
6.412393825	267.179
6.619245239	266.715
6.826096653	263.418
7.032948067	263
7.23979948	265.183
7.446650894	266.762
7.653502308	269.103
7.860353721	273.835
8.067205135	276.292
8.274056549	279.457
8.480907963	279.19
8.687759376	279.204
8.89461079	273.493
9.101462204	271.075
9.308313617	264.582
9.515165031	262.495
9.722016445	261.405
9.928867859	261.938
10.13571927	263.621
10.34257069	259.779
10.5494221	263.939
10.75627351	263.296
10.96312493	263.986
11.16997634	264.938
11.37682775	262.745
11.58367917	262.414
11.79053058	260.456
11.997382	261.258
12.20423341	260.701
12.41108482	260.924
12.61793624	260.299
12.82478765	259.596
13.03163906	258.133
13.23849048	256.68
13.44534189	255.099
13.65219331	252.95
13.85904472	251.784
14.06589613	252.105
14.27274755	250.598
14.47959896	248.602
14.68645037	247.824
14.89330179	245.885
15.1001532	251.257
15.30700462	245.625
15.51385603	246.297
15.72070744	247.231
15.92755886	248.21
16.13441027	248.915
16.34126168	250.067
16.5481131	250.93
16.75496451	251.598
16.96181593	252.173
17.16866734	253.856
17.37551875	251.323
17.58237017	251.986
17.78922158	252.258
17.99607299	251.253
18.20292441	251.688
18.40977582	250.607
18.61662723	249.371
18.82347865	249.453
19.03033006	248.482
19.23718148	248.561
19.44403289	248.029
19.6508843	247.201
19.85773572	246.929
20.06458713	246.961
20.27143854	245.855
20.47828996	246.32
20.68514137	246.509
20.89199279	248.241
21.0988442	246.887
21.30569561	248.052
21.51254703	249.463
21.71939844	250.818
21.92624985	251.458
22.13310127	249.651
22.33995268	253.399
22.5468041	254.183
22.75365551	254.964
22.96050692	255.531
23.16735834	254.757
23.37420975	256.31
23.58106116	259.292
23.78791258	259.774
23.99476399	260.782
24.20161541	262.175
24.40846682	263.62
