x	y
1.765	82.696
3.558	130.689
5.352	148.452
7.145	154.685
8.938	156.555
10.798	160.606
12.592	163.411
14.319	157.801
16.178	153.127
17.972	153.750
19.831	153.127
21.558	150.634
23.352	150.010
25.212	151.880
26.939	150.945
28.732	153.127
30.592	154.373
32.385	154.373
34.179	153.439
35.972	154.685
37.765	154.685
39.559	154.373
41.352	156.867
43.145	159.983
