x	y
0.766	55.881
1.299	120.670
1.920	170.297
2.364	207.516
2.853	257.832
3.474	259.210
4.095	261.278
4.717	261.967
5.294	261.278
5.915	258.521
6.536	255.764
7.158	253.007
7.779	251.628
8.356	250.463
8.977	249.084
9.599	247.840
10.176	247.151
10.842	246.462
11.419	245.772
12.040	245.083
12.661	243.015
13.283	241.637
13.904	240.948
14.481	240.948
15.102	240.948
15.724	242.326
16.301	243.015
16.922	243.705
17.588	244.394
18.165	245.083
18.786	245.772
19.408	247.840
20.029	248.530
20.650	248.530
21.227	247.151
21.849	245.083
22.470	245.772
23.092	244.394
23.713	245.083
24.112	246.114
