x	y
0.530	1.937
1.033	2.911
1.582	3.236
2.085	4.535
2.589	4.860
3.138	4.210
3.641	7.782
4.190	12.328
4.694	16.224
5.197	19.471
5.700	21.744
6.295	24.667
8.309	28.239
10.414	39.603
12.518	41.552
14.623	38.629
16.682	35.057
18.742	32.460
20.801	33.434
22.906	35.382
25.056	37.006
27.070	35.707
29.175	36.681
31.234	37.006
33.415	37.990
35.432	38.200
37.533	38.200
39.634	37.000
