x	y
0.811	0.051
1.920	0.051
2.364	0.051
2.853	0.051
3.474	0.051
4.095	0.051
4.717	0.051
5.294	0.051
5.915	0.051
6.536	6.254
7.158	5.565
7.779	9.701
8.356	18.661
8.977	17.282
9.599	20.039
10.176	25.554
10.842	29.689
11.419	33.135
12.040	34.514
12.661	33.135
13.283	33.825
13.904	36.582
14.437	37.960
15.102	42.096
15.724	44.853
16.301	48.299
16.922	50.367
17.588	53.124
18.165	55.881
18.786	57.948
19.408	60.705
20.029	63.462
20.650	64.152
21.227	60.705
21.849	58.638
22.470	57.948
23.092	56.570
23.713	55.881
24.112	55.191
