x	y
0.145	5.727
0.291	11.753
0.437	17.110
0.681	23.806
0.827	29.832
1.070	34.519
1.313	41.884
1.557	49.919
1.752	57.285
2.092	63.981
2.385	78.712
2.579	83.399
2.969	91.434
4.429	108.843
5.987	115.539
7.497	118.887
9.054	115.539
10.466	115.539
11.976	112.191
13.826	104.825
19.230	80.051
23.709	70.677
25.900	67.998
28.042	63.981
