0.1446	26.68
0.2865	34.8325
0.4622	44.4438
0.641	51.089
0.8074	56.3094
1.096	64.3305
1.437	73.1105
	
1.853	80.4432
	
2.293	88.2198
	
2.597	92.8182
	
3.078	95.7233
	
3.461	97.0096
	
3.841	99.5
	
4.324	100.8
	
4.803	101.4
	
5.283	102.1
	
5.731	103.1
	
6.763	105.5
	
8.236	109
	
9.708	117.1
	
11.19	118.9
	
12.65	117.9
	
14.12	119.9
	
15.59	123.2
	
17.07	130.6
18.54	135.7
19	135.7
20.5	135.7
22	135.7
23.5	135.7
25	135.7
26.5	135.7
28	135.7
29.5	135.7
31	135.7
32.5	135.7
34	135.7
35.5	135.7
37	135.7
38.5	135.7
40	135.7
41.5	135.7
43	135.7
44.5	135.7
46	135.7
47.5	135.7
49	135.7
50.5	135.7
52	135.7
53.5	135.7
55	135.7
56.5	135.7
58	135.7
59.5	135.7
61	135.7
62.5	135.7
64	135.7
65.5	135.7
67	135.7
68.5	135.7
70	135.7
71.5	135.7
73	135.7
74.5	135.7
76	135.7
77.5	135.7
79	135.7
80.5	135.7
82	135.7
83.5	135.7
85	135.7
86.5	135.7
88	135.7
89.5	135.7
91	135.7
92.5	135.7
94	135.7
95.5	135.7
97	135.7
98.5	135.7
100	135.7
101.5	135.7
103	135.7
104.5	135.7
106	135.7
107.5	135.7
109	135.7
110.5	135.7
112	135.7
113.5	135.7
115	135.7
116.5	135.7
