0.011	244.3090442
0.0415	243.9772784
0.0945	243.9623833
0.14	243.6534343
0.1945	243.2291687
0.2155	243.2202345
0.256	242.7246235
0.296	241.768391
0.349	240.2511179
0.404	238.1197484
0.449	235.4581267
0.496	233.6578075
0.5425	231.5949887
0.6045	229.0458447
0.652	227.7160437
0.6975	223.6166583
0.7435	219.4604699
0.8045	216.1803008
0.843	214.1243669
0.9125	212.8794982
0.96	209.9564881
1.0905	203.2487416
1.1605	201.1839019
1.2065	200.5447171
1.253	199.7180828
1.2915	198.5321214
1.3455	197.6797502
1.4005	197.2371226
1.447	196.6227816
1.494	195.3402955
1.5485	194.0815005
1.588	192.9867453
1.642	192.1168193
1.9025	188.1032518
1.9565	187.67429
2.009	186.7247908
2.0495	185.8361067
2.105	185.1018482
2.1515	184.4797989
2.205	183.5669613
2.259	182.9196091
2.2975	181.8238788
2.3435	181.2065722
2.39	180.4404504
2.4515	179.8636321
2.4975	179.4156094
2.5365	178.5925198
2.5985	178.0709904
2.653	177.630884
2.692	177.2293988
2.746	176.7225738
2.7925	176.003892
2.854	175.2112589
2.9	174.8099626
2.9525	174.4917851
3.0065	174.2472888
3.053	173.8740286
3.0915	173.5734986
3.146	173.113958
3.208	172.8283169
3.248	172.5322944
3.2935	172.0803724
3.347	171.7189902
3.4095	171.5250122
3.448	171.0998711
3.495	170.8221923
3.5415	170.6403348
3.596	169.6966838
3.6505	169.4460399
3.7115	169.251443
3.7425	168.985411
3.8045	168.7477189
3.851	168.5821665
3.9055	168.3541806
3.945	168.4130968
4.007	168.1015802
4.0525	167.7906205
4.1145	167.7475763
4.146	167.5506258
4.193	167.2088877
4.2555	167.1488903
4.302	166.8104446
4.3475	166.5882407
4.455	166.6247397
4.509	166.587122
4.548	166.3608792
4.6025	166.3414799
4.641	166.1142066
4.688	165.8576275
4.7425	165.6490704
4.8005	165.581535
4.8395	165.2609186
4.894	164.9371567
4.9485	164.7312331
4.994	164.4138145
5.0495	164.2043176
5.1115	164.0112971
5.15	164.1526122
5.204	164.0761525
5.243	163.9044172
5.312	164.0475555
5.3505	163.9892711
5.389	163.9362573
5.4495	163.8708849
5.488	163.704623
5.5655	163.6468483
5.6125	163.3510482
5.6655	163.1727853
5.712	163.0068907
5.7595	162.8375101
5.8055	162.6812377
5.8525	162.5107633
5.8985	162.3568462
5.9525	162.1972516
5.9985	161.8999215
6.0445	161.6193601
6.0995	161.4639495
6.169	161.422562
6.247	161.3794366
6.3005	161.2269302
6.355	160.9425045
6.409	160.6647439
6.4855	160.6263641
6.5395	160.4777959
6.594	160.3292635
6.672	160.2952826
6.726	160.1584118
6.78	160.0185501
6.834	159.8682289
6.911	159.8416321
6.9805	159.6978334
7.0345	159.5614623
7.0885	159.4145803
7.151	159.2745969
7.2295	159.1203602
7.284	158.9865067
7.3375	158.7320153
7.391	158.4771302
7.471	158.4522078
7.5165	158.0958035
7.563	157.9846989
7.691	157.8006375
7.737	157.4225181
7.799	157.3042952
7.853	157.298493
7.9065	157.1825015
7.953	157.0607826
7.999	156.810756
8.0455	156.8064263
8.0995	156.6903823
8.154	156.66361
8.2315	156.40689
8.286	156.2828654
8.34	156.279737
8.379	156.1559947
8.425	155.9095053
8.487	155.9073282
8.5485	155.9133734
8.579	155.9126605
8.6335	155.8066403
8.7025	155.6752266
8.7495	155.5538923
8.811	155.4318516
8.8575	155.3099077
8.904	155.1880609
8.95	155.1893055
9.0185	155.0784266
9.0495	155.0802739
9.081	155.1943911
9.1275	155.0734067
9.174	154.9499291
9.2135	154.8432541
9.267	154.8499412
9.353	154.632183
9.398	154.5068185
9.469	154.5204687
9.521	154.3910925
9.567	154.2711766
9.6215	154.0445946
9.675	153.6910358
9.7285	153.4611118
9.7825	153.0972281
9.8285	152.8540589
9.876	152.7266073
9.93	152.4796187
9.9845	152.1055726
10.0385	151.8736531
10.085	151.755103
10.1475	151.5030705
10.2005	151.2592138
10.2555	151.1407883
10.304	150.9964929
10.3505	150.7526497
10.4045	150.6433418
10.4435	150.5252547
10.5055	150.1627682
10.5365	150.1627682
10.598	150.0449012
10.6445	149.7956368
10.6895	149.6727584
10.759	149.4289491
10.813	149.3253358
10.844	149.1903239
10.883	149.0720521
10.9375	148.9545207
10.983	148.7018994
11.0295	148.5797437
11.076	148.4624495
11.1065	148.2179943
11.153	148.1008178
11.1995	147.9837507
11.2465	147.7345796
11.2925	147.6235336
11.34	147.5073796
11.394	147.2629626
11.44	147.2629626
11.487	147.2629626
11.525	147.0037886
11.5715	146.8870768
11.618	146.756892
11.672	146.6404002
11.711	146.3966858
11.7715	146.2619515
11.826	146.0076873
11.866	145.8961418
11.912	145.8880822
11.9495	145.6390171
11.996	145.5229012
12.0655	145.4122602
12.119	145.2935565
12.1655	145.2935565
12.2035	145.1716293
12.25	144.9353301
12.3045	144.9353301
12.3425	144.8149225
12.412	144.5759486
12.451	144.4549826
12.4895	144.2186902
12.5515	144.1037103
12.5985	143.8653569
12.6445	143.6344382
12.691	143.3854913
12.7445	143.3854913
12.798	143.2702224
12.8455	143.2254686
12.8995	142.9826105
12.9535	142.9826105
13.0005	142.8700961
13.063	142.626505
13.1015	142.6311627
13.1555	142.386907
13.225	142.2725297
13.2645	142.0282883
13.319	141.9133762
13.358	141.7859819
13.3965	141.5561427
13.459	141.4368602
13.498	141.2024053
13.552	141.2024053
13.591	141.072818
13.66	140.8286124
13.699	140.7146823
13.737	140.4937833
13.7755	140.3560327
13.8065	140.2476995
13.845	140.0042005
13.8915	139.8900002
13.953	139.7797911
14.0305	139.5303964
14.116	139.3818825
14.225	139.1377417
14.341	138.7696343
14.4575	138.4199286
14.5595	138.0486238
14.6445	137.7900231
14.768	137.5519296
14.9	137.0888719
15.0075	136.7318998
15.111	136.1030003
15.202	135.8771354
15.2795	135.6330776
15.364	135.3896776
15.4505	135.0302534
15.55	134.8080358
15.596	134.6833598
15.676	134.2424092
15.734	134.1623759
15.831	133.8631517
15.924	133.6105646
16.026	133.4550554
16.119	133.2365646
16.189	133.1060832
16.251	132.8770829
16.3705	132.5518879
16.4215	132.2814084
16.483	132.0373511
16.57	131.9067904
16.6245	131.7265021
16.715	131.3506848
16.78	131.2843169
16.8765	130.8631995
16.9455	130.5851794
17.001	130.3758213
17.0585	130.195924
17.1185	129.9979527
17.1755	129.7674552
17.281	129.5098046
17.385	129.3312853
17.444	129.0230762
17.535	128.6225152
17.615	128.4215148
17.6715	128.3497688
17.755	127.9348393
17.819	127.7036462
17.9325	127.4467626
18.0035	127.374983
18.0795	127.3160708
18.1625	127.0348786
18.2195	126.9480745
18.307	126.7550021
18.3755	126.4227398
18.439	126.3263274
18.538	126.0483365
18.6075	126.0069304
18.7	125.6687417
18.766	125.5300038
18.8085	125.3038165
18.871	125.1377454
18.9615	124.929652
19.018	124.7253346
19.128	124.5893545
19.195	124.4105731
19.2685	124.1063272
19.3455	123.9269172
19.403	123.8136699
19.4585	123.7724409
19.5195	123.555229
19.606	123.2293476
19.7125	123.0621659
19.815	122.6621398
19.921	122.5698616
20.0025	122.308433
20.0675	122.0814562
20.156	121.9150467
20.238	121.5944157
20.31	121.4925506
20.3985	121.2292579
20.5115	121.1802451
20.5935	120.8686158
20.667	120.7078511
20.7555	120.3820837
20.8595	120.1938823
20.917	120.1318628
20.974	119.8973329
21.041	119.7591644
21.106	119.5814621
21.1725	119.2759777
21.241	118.9864607
21.306	118.6578769
21.417	118.3723684
21.4845	118.2991606
21.5565	118.0758275
21.663	117.7981173
21.727	117.61221
21.842	117.311911
21.8995	117.1362931
21.989	116.8233783
22.045	116.751771
22.144	116.4640105
22.207	116.2204287
22.3065	115.9769308
22.3705	115.7761068
22.469	115.4790648
22.5265	115.4194133
22.601	115.2362688
22.7115	115.0351628
22.7935	114.991972
22.896	114.6205498
22.9795	114.4961194
23.128	114.1804716
23.2005	113.8720467
23.303	113.6724153
23.3705	113.3841916
23.465	113.3015817
23.541	113.2465355
23.6205	113.1231319
23.6955	112.8742748
23.7985	112.8014691
23.8815	112.611463
23.9525	112.4113497
24.021	112.1114397
24.109	111.9226119
24.1765	111.7486444
24.2395	111.750124
24.3385	111.3893634
24.4885	110.9662696
24.5635	110.6558961
24.65	110.5827293
24.719	110.3859168
24.845	110.2148139
24.928	110.0777264
25.023	109.8577594
25.0985	109.7061493
25.209	109.421104
25.3075	109.0843575
25.408	109.0363619
25.4855	108.8317635
25.549	108.6782369
25.6475	108.4603791
25.758	108.2543429
25.825	107.9656446
25.952	107.9361282
26.0725	107.7212306
26.142	107.4450188
26.196	107.3029254
26.241	107.0591586
26.307	106.9126734
26.3725	106.6977188
26.461	106.6240358
26.5495	106.3354067
26.6615	106.1698203
26.7505	105.9596577
26.869	105.7893702
27.014	105.3493524
27.118	105.3052487
27.2065	105.2222295
27.2895	105.1341287
27.3685	104.9691102
27.4665	104.6987322
27.576	104.4896557
27.666	104.1924004
27.793	103.8610355
27.8685	103.8170983
27.9865	103.6024257
28.0935	103.5235137
28.2185	103.2322045
28.356	103.0629248
28.505	102.8703564
28.6205	102.683289
28.683	102.4914792
28.7445	102.4983277
28.889	102.454616
28.969	102.0106591
29.0235	102.0106591
29.1625	101.9308223
29.2625	101.7651659
29.3215	101.4768196
29.426	101.1614277
29.471	100.8366332
29.5495	100.5468807
29.608	100.3749165
29.7445	100.0626915
29.791	99.79159712
29.8735	99.74211375
29.923	99.44114212
29.992	99.24352034
