x	y
0.319	9.765
0.549	24.542
1.238	38.450
1.755	61.920
1.985	77.566
2.559	90.605
2.961	103.644
3.478	128.852
3.593	149.714
4.109	163.623
5.143	179.269
5.316	188.831
5.832	207.085
6.464	217.516
6.809	226.209
7.154	234.032
10.714	249.679
14.333	255.763
17.950	241.855
21.511	215.778
25.129	192.308
28.747	175.792
32.423	162.753
35.926	152.322
