0.752	92.9064
0.961	117.876
1.241	129.076
1.451	141.885
1.731	154.883
1.941	162.798
2.221	171.093
2.5	177.725
2.71	182.612
2.92	191.849
3.2	198.769
3.41	202.78
3.69	210.186
3.969	213.179
4.249	217.382
4.949	223.37
5.648	228.65
6.348	229.485
7.117	230.343
7.817	229.242
8.586	228.367
9.286	227.167
10.055	224.177
10.755	218.884
11.524	213.251
12.224	209.896
12.993	206.802
13.693	203.827
14.463	200.166
15.232	197.676
15.932	194.367
16.631	193.095
17.401	191.347
18.1	188.986
18.87	186.148
19.569	183.171
20.339	180.024
21.108	176.417
21.808	174.002
22.507	171.711
23.277	168.541
23.906	165.875
24.746	162.266
25.445	159.903
26.145	156.978
26.914	155.07
27.614	152.911
28.383	150.734
29.153	149.17
29.922	146.867
30.622	144.992
31.321	142.858
32.021	141.038
32.774	139.8
33.02	139.262
33.192	138.938
33.761	137.17
34.5	135.583
34.768	135.104
35.196	134.5
35.727	133.429
36.181	132.246
36.461	131.365
36.693	130.862
36.984	130.32
37.215	130.088
37.447	129.668
37.657	129.328
37.925	129.076
38.144	128.726
38.432	128.386
38.674	127.755
38.881	127.386
39.135	126.896
39.39	126.4
39.648	126.146
39.866	125.498
40.154	125.206
40.37	124.675
40.562	124.361
40.879	124.02
41.121	123.799
41.326	123.613
41.612	123.326
41.83	123.001
42.086	122.613
42.339	122.527
42.579	122.314
42.795	122.149
43.042	121.762
43.295	121.527
43.575	121.134
43.784	120.585
44.039	120.355
44.284	120.018
44.492	119.542
44.735	119.122
45.005	118.72
45.264	118.586
45.486	118.573
45.75	118.265
45.986	117.891
46.191	117.581
46.433	117.427
46.74	117.202
46.972	117.191
47.178	116.918
47.491	116.945
47.697	116.606
47.916	116.473
48.228	116.23
48.4	116.228
48.713	115.839
