x	y
3.715	290.717
4.722	297.166
5.729	306.033
6.848	313.288
7.855	318.931
8.862	324.574
9.869	325.380
10.876	326.186
11.883	325.380
12.891	323.768
13.898	319.737
15.017	316.513
16.024	312.482
17.031	310.064
18.038	307.645
19.157	305.227
20.164	302.809
21.171	302.003
22.178	300.390
23.297	298.778
24.192	298.778
25.311	297.166
26.318	295.554
27.326	293.941
28.333	292.329
29.340	290.717
